ds,holiday,lower_window,upper_window
2023-09-08,avod,0,0
2023-09-09,avod,0,0
2023-09-10,avod,0,0
2023-09-12,avod,0,0
2023-09-13,avod,0,0
2023-09-14,avod,0,0
2023-09-15,avod,0,0
2023-09-17,avod,0,0
2023-10-10,avod,0,0
2023-10-11,avod,0,0
2023-10-12,avod,0,0
2023-10-13,avod,0,0
2023-10-14,avod,0,0
2023-10-15,avod,0,0
2023-10-16,avod,0,0
2023-10-17,avod,0,0
2023-10-18,avod,0,0
2023-10-19,avod,0,0
2023-10-20,avod,0,0
2023-10-21,avod,0,0
2023-10-22,avod,0,0
2023-10-23,avod,0,0
2023-10-24,avod,0,0
2023-10-25,avod,0,0
2023-10-26,avod,0,0
2023-10-27,avod,0,0
2023-10-28,avod,0,0
2023-10-29,avod,0,0
2023-10-30,avod,0,0
2023-10-31,avod,0,0
2023-11-01,avod,0,0
2023-11-02,avod,0,0
2023-11-03,avod,0,0
2023-11-04,avod,0,0
2023-11-05,avod,0,0
2023-11-06,avod,0,0
2023-11-07,avod,0,0
2023-11-08,avod,0,0
2023-11-09,avod,0,0
2023-11-10,avod,0,0
2023-11-11,avod,0,0
2023-11-12,avod,0,0
2023-11-13,avod,0,0
2023-11-14,avod,0,0
2023-11-15,avod,0,0
2023-11-16,avod,0,0
2023-11-17,avod,0,0
2023-11-18,avod,0,0
2023-11-21,avod,0,0
2023-11-23,avod,0,0
2023-11-26,avod,0,0
2019-03-23,india_team_national_avod,0,0
2019-03-24,india_team_national_avod,0,0
2019-03-25,india_team_national_avod,0,0
2019-03-26,india_team_national_avod,0,0
2019-03-27,india_team_national_avod,0,0
2019-03-28,india_team_national_avod,0,0
2019-03-29,india_team_national_avod,0,0
2019-03-30,india_team_national_avod,0,0
2019-03-31,india_team_national_avod,0,0
2019-04-01,india_team_national_avod,0,0
2019-04-02,india_team_national_avod,0,0
2019-04-03,india_team_national_avod,0,0
2019-04-04,india_team_national_avod,0,0
2019-04-05,india_team_national_avod,0,0
2019-04-06,india_team_national_avod,0,0
2019-04-07,india_team_national_avod,0,0
2019-04-08,india_team_national_avod,0,0
2019-04-09,india_team_national_avod,0,0
2019-04-10,india_team_national_avod,0,0
2019-04-11,india_team_national_avod,0,0
2019-04-12,india_team_national_avod,0,0
2019-04-13,india_team_national_avod,0,0
2019-04-14,india_team_national_avod,0,0
2019-04-15,india_team_national_avod,0,0
2019-04-16,india_team_national_avod,0,0
2019-04-17,india_team_national_avod,0,0
2019-04-18,india_team_national_avod,0,0
2019-04-19,india_team_national_avod,0,0
2019-04-20,india_team_national_avod,0,0
2019-04-21,india_team_national_avod,0,0
2019-04-22,india_team_national_avod,0,0
2019-04-23,india_team_national_avod,0,0
2019-04-24,india_team_national_avod,0,0
2019-04-25,india_team_national_avod,0,0
2019-04-26,india_team_national_avod,0,0
2019-04-27,india_team_national_avod,0,0
2019-04-28,india_team_national_avod,0,0
2019-04-29,india_team_national_avod,0,0
2019-04-30,india_team_national_avod,0,0
2019-05-01,india_team_national_avod,0,0
2019-05-02,india_team_national_avod,0,0
2019-05-03,india_team_national_avod,0,0
2019-05-04,india_team_national_avod,0,0
2019-05-05,india_team_national_avod,0,0
2019-05-07,india_team_national_avod,0,0
2019-05-08,india_team_national_avod,0,0
2019-05-10,india_team_national_avod,0,0
2019-05-12,india_team_national_avod,0,0
2019-06-05,india_team_international_avod,0,0
2019-06-09,india_team_international_avod,0,0
2019-06-16,india_team_international_avod,0,0
2019-06-22,india_team_international_avod,0,0
2019-06-27,india_team_international_avod,0,0
2019-06-30,india_team_international_avod,0,0
2019-07-02,india_team_international_avod,0,0
2019-07-06,india_team_international_avod,0,0
2019-07-09,india_team_international_avod,0,0
2019-07-10,india_team_international_avod,0,0
2019-12-06,india_team_tour_avod,0,0
2019-12-08,india_team_tour_avod,0,0
2019-12-11,india_team_tour_avod,0,0
2019-12-15,india_team_tour_avod,0,0
2019-12-18,india_team_tour_avod,0,0
2019-12-22,india_team_tour_avod,0,0
2020-01-14,india_team_tour_avod,0,0
2020-01-17,india_team_tour_avod,0,0
2020-01-19,india_team_tour_avod,0,0
2020-01-24,india_team_tour_avod,0,0
2020-01-26,india_team_tour_avod,0,0
2020-01-29,india_team_tour_avod,0,0
2020-01-31,india_team_tour_avod,0,0
2020-02-02,india_team_tour_avod,0,0
2020-02-05,india_team_tour_avod,0,0
2020-02-08,india_team_tour_avod,0,0
2020-02-11,india_team_tour_avod,0,0
2020-09-19,india_team_national_svod,0,0
2020-09-20,india_team_national_svod,0,0
2020-09-21,india_team_national_svod,0,0
2020-09-22,india_team_national_svod,0,0
2020-09-23,india_team_national_svod,0,0
2020-09-24,india_team_national_svod,0,0
2020-09-25,india_team_national_svod,0,0
2020-09-26,india_team_national_svod,0,0
2020-09-27,india_team_national_svod,0,0
2020-09-28,india_team_national_svod,0,0
2020-09-29,india_team_national_svod,0,0
2020-09-30,india_team_national_svod,0,0
2020-10-01,india_team_national_svod,0,0
2020-10-02,india_team_national_svod,0,0
2020-10-03,india_team_national_svod,0,0
2020-10-04,india_team_national_svod,0,0
2020-10-05,india_team_national_svod,0,0
2020-10-06,india_team_national_svod,0,0
2020-10-07,india_team_national_svod,0,0
2020-10-08,india_team_national_svod,0,0
2020-10-09,india_team_national_svod,0,0
2020-10-10,india_team_national_svod,0,0
2020-10-11,india_team_national_svod,0,0
2020-10-12,india_team_national_svod,0,0
2020-10-13,india_team_national_svod,0,0
2020-10-14,india_team_national_svod,0,0
2020-10-15,india_team_national_svod,0,0
2020-10-16,india_team_national_svod,0,0
2020-10-17,india_team_national_svod,0,0
2020-10-18,india_team_national_svod,0,0
2020-10-19,india_team_national_svod,0,0
2020-10-20,india_team_national_svod,0,0
2020-10-21,india_team_national_svod,0,0
2020-10-22,india_team_national_svod,0,0
2020-10-23,india_team_national_svod,0,0
2020-10-24,india_team_national_svod,0,0
2020-10-25,india_team_national_svod,0,0
2020-10-26,india_team_national_svod,0,0
2020-10-27,india_team_national_svod,0,0
2020-10-28,india_team_national_svod,0,0
2020-10-29,india_team_national_svod,0,0
2020-10-30,india_team_national_svod,0,0
2020-10-31,india_team_national_svod,0,0
2020-11-01,india_team_national_svod,0,0
2020-11-02,india_team_national_svod,0,0
2020-11-03,india_team_national_svod,0,0
2020-11-05,india_team_national_svod,0,0
2020-11-06,india_team_national_svod,0,0
2020-11-08,india_team_national_svod,0,0
2020-11-10,india_team_national_svod,0,0
2021-02-05,india_team_tour_svod,0,0
2021-02-06,india_team_tour_svod,0,0
2021-02-07,india_team_tour_svod,0,0
2021-02-08,india_team_tour_svod,0,0
2021-02-09,india_team_tour_svod,0,0
2021-02-13,india_team_tour_svod,0,0
2021-02-14,india_team_tour_svod,0,0
2021-02-15,india_team_tour_svod,0,0
2021-02-16,india_team_tour_svod,0,0
2021-02-24,india_team_tour_svod,0,0
2021-02-25,india_team_tour_svod,0,0
2021-03-04,india_team_tour_svod,0,0
2021-03-05,india_team_tour_svod,0,0
2021-03-06,india_team_tour_svod,0,0
2021-03-12,india_team_tour_svod,0,0
2021-03-14,india_team_tour_svod,0,0
2021-03-16,india_team_tour_svod,0,0
2021-03-18,india_team_tour_svod,0,0
2021-03-20,india_team_tour_svod,0,0
2021-03-23,india_team_tour_svod,0,0
2021-03-26,india_team_tour_svod,0,0
2021-03-28,india_team_tour_svod,0,0
2021-10-24,india_team_international_svod,0,0
2021-10-31,india_team_international_svod,0,0
2021-11-03,india_team_international_svod,0,0
2021-11-05,india_team_international_svod,0,0
2021-11-08,india_team_international_svod,0,0
2022-02-06,india_team_tour_svod,0,0
2022-02-09,india_team_tour_svod,0,0
2022-02-11,india_team_tour_svod,0,0
2022-02-16,india_team_tour_svod,0,0
2022-02-18,india_team_tour_svod,0,0
2022-02-20,india_team_tour_svod,0,0
2022-03-26,india_team_national_svod,0,0
2022-03-27,india_team_national_svod,0,0
2022-05-27,india_team_national_svod,0,0
2022-05-29,india_team_national_svod,0,0
2022-06-09,india_team_tour_svod,0,0
2022-06-12,india_team_tour_svod,0,0
2022-06-14,india_team_tour_svod,0,0
2022-06-17,india_team_tour_svod,0,0
2022-06-19,india_team_tour_svod,0,0
2022-08-28,india_team_international_svod,0,0
2022-08-31,india_team_international_svod,0,0
2022-09-04,india_team_international_svod,0,0
2022-09-06,india_team_international_svod,0,0
2022-09-08,india_team_international_svod,0,0
2022-09-28,india_team_tour_svod,0,0
2022-10-02,india_team_tour_svod,0,0
2022-10-04,india_team_tour_svod,0,0
2022-10-06,india_team_tour_svod,0,0
2022-10-09,india_team_tour_svod,0,0
2022-10-11,india_team_tour_svod,0,0
2022-10-23,india_team_international_svod,0,0
2022-10-27,india_team_international_svod,0,0
2022-10-30,india_team_international_svod,0,0
2022-11-02,india_team_international_svod,0,0
2022-11-06,india_team_international_svod,0,0
2022-11-10,india_team_international_svod,0,0
2023-01-03,india_team_tour_svod,0,0
2023-01-05,india_team_tour_svod,0,0
2023-01-07,india_team_tour_svod,0,0
2023-01-10,india_team_tour_svod,0,0
2023-01-12,india_team_tour_svod,0,0
2023-01-15,india_team_tour_svod,0,0
2023-01-18,india_team_tour_svod,0,0
2023-01-21,india_team_tour_svod,0,0
2023-01-24,india_team_tour_svod,0,0
2023-01-27,india_team_tour_svod,0,0
2023-01-29,india_team_tour_svod,0,0
2023-02-01,india_team_tour_svod,0,0
2023-02-09,india_team_tour_svod,0,0
2023-02-10,india_team_tour_svod,0,0
2023-02-11,india_team_tour_svod,0,0
2023-02-12,india_team_tour_svod,0,0
2023-02-13,india_team_tour_svod,0,0
2023-02-17,india_team_tour_svod,0,0
2023-02-18,india_team_tour_svod,0,0
2023-02-19,india_team_tour_svod,0,0
2023-02-20,india_team_tour_svod,0,0
2023-02-21,india_team_tour_svod,0,0
2023-03-01,india_team_tour_svod,0,0
2023-03-02,india_team_tour_svod,0,0
2023-03-03,india_team_tour_svod,0,0
2023-03-04,india_team_tour_svod,0,0
2023-03-05,india_team_tour_svod,0,0
2023-03-09,india_team_tour_svod,0,0
2023-03-10,india_team_tour_svod,0,0
2023-03-11,india_team_tour_svod,0,0
2023-03-12,india_team_tour_svod,0,0
2023-03-13,india_team_tour_svod,0,0
2023-03-17,india_team_tour_svod,0,0
2023-03-19,india_team_tour_svod,0,0
2023-03-22,india_team_tour_svod,0,0
2023-09-03,india_team_international_avod,0,0
2023-09-06,india_team_international_avod,0,0
2023-09-12,india_team_international_avod,0,0
2023-09-14,india_team_international_avod,0,0
2023-10-16,india_team_international_avod,0,0
2023-10-21,india_team_international_avod,0,0
2023-10-25,india_team_international_avod,0,0
2023-10-28,india_team_international_avod,0,0
2023-11-03,india_team_international_avod,0,0
2023-11-08,india_team_international_avod,0,0
2023-11-11,india_team_international_avod,0,0
2023-11-13,india_team_international_avod,0,0
2023-11-17,india_team_international_avod,0,0
